Account_Length;Vmail_Message;Day_Mins;Eve_Mins;Night_Mins;Intl_Mins;CustServ_Calls;Churn;Intl_Plan;Vmail_Plan;Day_Calls;Day_Charge;Eve_Calls;Eve_Charge;Night_Calls;Night_Charge;Intl_Calls;Intl_Charge;State;Area_Code;Phone
103;0;6;7;9;0;8;1;0;0;125;1;126;1;104;0;8;0;NH;408;371-1727
65;0;192;6;8;0;2;0;0;0;89;32.64;88;1;102;0;4;0;IL;510;369-8871
61;25;7;5;6;0;3;0;0;1;78;27.83;112;0;118;0;3;0;UT;408;335-9726
172;0;9;8;13;0;1;0;0;0;100;35.99;101;1;136;1;9;0;WV;415;357-3709
72;0;7;6;10;0;1;0;0;0;103;29.84;120;0;96;0;3;0;NJ;415;422-9964
113;0;6;8;11;11;2;0;0;0;120;1;85;1;105;12;3;0;NM;510;366-9211
177;0;8;7;9;1;1;0;0;0;99;1;117;1;112;0;2;0;ND;408;384-9033
100;0;3;9;10;0;6;1;0;0;94;1;102;1;125;0;1;0;WA;408;382-4932
67;0;9;8;9;0;1;0;0;0;102;36.64;95;1;106;0;6;0;NM;415;404-7518
136;0;4;8;6;0;3;0;0;0;105;1;99;1;119;0;6;0;DE;415;353-1954
71;0;11;5;8;0;4;0;0;0;132;43.93;119;0;87;0;8;0;GA;415;391-7166
134;0;10;6;13;0;1;0;0;0;126;2;115;13;115;1;6;0;HI;408;370-9000
124;0;5;12;13;0;1;0;0;0;82;1;119;1;101;1;2;0;CT;415;332-3642
84;0;8;8;10;0;2;0;0;0;102;1;141;1;102;0;6;0;NJ;415;412-3898
39;0;6;9;8;0;2;0;0;0;104;1;112;1;92;0;4;0;ME;408;366-5640
110;0;188;4;6;1;3;0;0;0;127;31.96;118;0;64;0;3;0;OK;510;356-2302
102;0;4;275;6;0;1;0;0;0;70;1;129;1;92;0;5;0;TN;510;345-9018
70;0;7;7;11;0;0;0;0;0;130;29.82;130;1;96;1;4;0;WY;415;365-6205
142;0;6;9;214;0;1;0;0;0;93;24.72;98;1;96;0;1;0;NY;415;337-1151
81;0;10;8;5;0;1;0;1;0;85;2;50;1;131;0;5;0;DE;510;374-4664
17;0;7;9;315;0;1;0;0;0;123;1;81;1;106;1;5;0;RI;415;396-9656
119;0;11;11;10;10;1;1;0;0;101;2;68;1;89;0;2;0;PA;408;377-5043
105;0;12;13;8;0;0;1;0;0;124;47.82;96;25.63;109;0;3;0;HI;415;401-7359
108;42;5;167;10;1;3;1;1;1;90;1;128;1;80;0;5;0;MD;415;375-2184
90;0;102;5;8;0;2;0;0;0;118;1;134;0;105;0;3;0;VA;415;367-6005
100;33;9;155;99;1;1;0;0;1;104;2;144;1;117;0;4;0;IN;415;364-2166
155;30;5;8;11;0;1;0;0;1;86;1;91;1;85;0;6;0;OR;408;414-4741
113;0;5;9;7;0;2;1;0;0;100;1;67;1;135;0;4;0;AZ;510;403-9719
123;0;7;7;10;0;1;0;0;0;92;1;76;1;101;0;4;0;WI;415;371-8452
145;0;8;126;12;0;1;0;0;0;124;33.86;86;0;135;1;3;0;VA;408;392-6239
42;0;8;8;12;0;2;0;0;0;98;1;93;1;91;1;3;0;MO;415;410-5250
125;0;7;7;10;0;0;0;0;0;99;28.66;107;1;92;0;7;0;NV;510;336-1574
131;30;174;9;9;0;1;0;0;1;118;1;81;1;90;0;3;0;HI;415;406-8324
107;0;10;11;4;0;1;0;0;0;65;2;80;1;88;0;3;0;WA;415;411-7110
48;0;8;8;6;0;1;0;0;0;73;33.69;115;1;73;0;5;0;IL;408;341-9907
76;0;8;9;10;8;0;0;0;0;96;31.64;100;1;100;0;4;0;IL;510;400-8952
128;0;6;243;11;0;1;0;0;0;105;1;106;1;114;0;2;0;LA;415;333-9266
73;0;7;11;8;10;0;0;0;0;109;26.71;83;1;91;0;8;0;WI;415;419-4894
52;0;155;6;7;7;4;1;0;0;110;1;104;0;84;0;4;0;TX;415;364-9904
126;26;5;7;6;0;1;0;1;1;123;1;114;15;102;0;7;0;MI;415;394-3048
124;0;8;182;9;0;1;0;0;0;77;1;123;1;127;0;6;0;NC;415;352-6265
137;0;9;9;9;0;0;0;0;0;120;1;100;1;130;0;5;3;WA;408;357-3187
71;0;238;12;8;0;0;1;0;0;82;2;94;1;134;0;10;0;ND;510;373-8483
139;0;9;9;8;0;0;0;0;0;103;35.89;108;1;70;0;4;0;NE;415;375-9930
107;30;8;207;7;1;3;0;0;1;87;33.81;90;1;76;0;4;0;MS;510;352-6282
147;0;9;9;7;0;1;0;0;0;79;2;91;1;113;0;2;0;KY;408;396-2945
116;0;6;120;5;1;3;0;0;0;126;1;94;0;64;0;2;0;RI;510;412-3527
60;31;8;11;8;1;2;0;0;1;75;32.61;135;1;62;0;3;0;NY;510;328-4231
38;0;149;2;7;1;0;0;0;0;92;1;78;0;93;0;11;0;TX;510;413-9055
63;0;5;10;7;0;3;0;0;0;118;1;90;1;84;0;4;3;DE;408;363-8755
94;0;108;10;11;0;3;0;0;0;79;1;152;1;92;0;3;0;NM;415;388-8891
131;0;5;8;6;0;0;0;0;0;133;1;116;1;105;0;5;0;RI;415;360-1776
158;0;7;8;8;11;1;0;0;0;105;1;88;1;98;0;6;0;MS;510;411-3578
139;0;10;7;9;0;1;1;0;0;109;2;107;1;118;0;2;3;NY;510;399-7268
77;0;7;8;10;2;1;0;0;0;102;1;144;1;89;0;7;0;NE;415;350-1532
140;0;5;10;7;0;3;0;0;0;79;1;99;1;124;0;10;0;WI;415;359-2197
72;0;7;8;7;8;1;0;0;0;97;1;105;1;94;0;6;0;KY;408;407-9290
52;20;6;8;11;1;1;0;0;1;63;1;123;1;107;1;2;0;SD;510;358-6672
103;0;7;9;9;13;5;0;0;0;121;1;123;1;73;0;3;0;VA;510;393-4621
74;32;7;13;10;9;1;0;0;1;107;29.68;115;1;92;0;4;0;KS;415;336-7357
124;0;6;11;6;1;2;0;0;0;101;1;112;1;62;0;4;0;ND;415;351-1466
85;21;12;10;6;0;5;0;0;1;110;2;108;1;80;0;1;0;CO;510;394-6668
113;20;7;7;11;0;5;1;0;1;83;26.83;56;1;100;1;2;0;KY;408;403-2673
71;0;6;6;7;7;2;0;0;0;132;24;90;1;72;0;2;0;WA;408;355-1735
177;27;10;8;9;0;1;0;0;1;106;2;78;1;108;0;2;0;NV;415;416-7679
49;0;10;9;7;1;2;1;1;0;92;2;119;1;86;0;6;0;SC;415;340-4972
106;0;204;7;164;1;3;1;1;0;84;34.68;61;1;102;0;3;0;RI;510;417-4826
60;0;9;7;8;0;1;0;0;0;106;2;48;1;90;0;3;2;ID;510;408-6676
43;0;7;6;13;1;4;0;0;0;93;1;60;1;144;1;2;0;KY;408;417-6683
66;0;118;10;9;0;1;0;0;0;133;1;99;1;122;0;5;0;ME;510;331-6270
125;0;7;11;8;1;0;0;0;0;73;27.85;85;1;95;0;4;0;SD;415;404-9754
114;4;6;10;9;0;3;0;0;1;96;1;88;1;85;0;3;0;SC;510;364-9425
112;0;11;9;7;1;3;1;0;0;119;2;94;1;94;0;5;0;TN;415;339-6477
101;16;5;10;8;0;2;0;0;1;112;1;97;1;111;0;5;0;MT;408;362-2787
70;0;0;6;7;1;0;0;0;0;100;0;83;0;89;0;1;0;WI;415;405-9233
59;0;7;7;6;0;0;0;0;0;96;1;123;1;106;0;4;0;AK;408;416-1845
59;0;6;8;9;1;1;0;0;0;70;1;98;1;128;0;2;0;AZ;408;385-9657
124;30;6;11;9;12;2;0;0;1;35;1;101;1;82;0;7;0;MT;415;420-5652
99;0;6;9;10;1;2;0;0;0;88;1;98;1;125;0;4;0;DE;415;415-1141
150;0;7;9;7;1;1;0;0;0;123;28.76;83;1;107;0;3;0;VA;510;334-5634
81;0;9;6;8;0;2;0;0;0;77;2;87;1;100;0;3;0;MA;510;403-4200
86;0;9;11;214;0;0;0;0;0;96;36.77;77;1;110;0;3;0;IN;510;357-7893
84;0;7;7;4;0;0;0;0;0;96;28.82;94;1;70;0;7;0;MD;510;369-2899
118;35;11;11;9;0;1;0;0;1;119;2;91;1;130;0;1;0;NV;510;381-1026
89;0;7;12;8;0;1;0;0;0;128;1;92;1;120;0;3;0;CO;415;388-8722
93;0;266;5;7;1;3;0;0;0;120;2;84;0;63;0;6;0;KS;415;418-3135
85;0;4;8;7;0;2;0;0;0;97;1;95;1;88;0;3;0;AR;415;380-3974
160;0;3;8;159;0;0;0;0;0;116;1;95;1;54;0;9;0;WY;408;338-7232
28;0;7;7;8;0;3;0;0;0;87;1;92;1;112;0;3;0;PA;415;334-5223
73;0;12;7;9;0;1;1;0;0;109;48.69;67;1;152;0;14;0;TX;408;340-8323
156;0;7;8;11;1;3;0;0;0;95;29.63;128;1;105;1;5;0;NY;408;337-6851
33;0;8;7;8;13;1;0;1;0;100;1;104;1;136;0;6;0;OR;415;344-5973
77;0;7;9;10;1;4;0;0;0;86;29.84;78;1;100;0;3;0;CA;510;335-2261
119;0;6;9;8;0;1;0;0;0;102;1;71;1;103;0;7;3;NY;415;343-1458
91;27;9;136;9;0;3;0;0;1;96;34.78;93;0;82;0;2;0;AR;510;415-4875
102;0;10;10;8;0;3;0;0;0;88;2;89;1;121;0;6;0;MI;510;381-2726
86;33;11;9;95;0;3;0;0;1;112;2;94;1;98;0;4;0;OK;415;395-3852
82;0;130;8;7;0;0;0;0;0;110;1;88;1;105;0;4;0;TX;415;358-7914
89;0;4;8;7;1;0;0;0;0;151;18;142;1;67;0;7;0;NC;408;332-6958
86;0;8;8;192;0;3;0;0;0;98;1;95;1;123;0;7;0;ID;415;355-1019
134;0;8;5;7;0;1;0;0;0;111;1;92;0;105;0;2;0;IL;408;382-9447
92;0;8;190;7;0;2;0;0;0;82;1;89;1;99;0;2;0;OR;415;386-8536
87;0;8;172;8;1;3;0;0;0;81;1;103;1;96;0;3;0;SD;510;363-3818
64;0;11;6;6;1;0;0;0;0;113;2;99;1;74;0;4;0;NE;408;360-6416
80;0;8;11;7;0;3;0;0;0;118;1;67;1;112;0;5;0;RI;510;332-8764
165;39;7;7;8;0;3;0;0;1;113;1;94;1;113;0;4;0;MD;415;398-4814
153;22;7;10;8;0;1;0;0;1;104;1;91;1;117;0;11;0;ID;415;410-5963
41;30;8;193;6;0;1;0;0;1;109;1;86;1;93;0;4;3;ME;415;399-6642
108;0;10;10;217;0;2;0;0;0;78;40.83;109;1;83;0;1;0;SD;415;390-9986
104;26;8;7;8;0;1;0;0;1;112;1;97;1;104;0;4;3;NY;415;391-1793
115;0;5;8;7;0;1;0;0;0;67;1;90;1;92;0;7;0;DE;408;352-5542
87;0;9;4;8;1;1;0;0;0;106;34.88;122;0;75;0;3;0;OK;415;386-8118
159;23;6;9;7;1;2;0;0;1;93;1;88;1;91;0;3;0;SC;415;394-9825
119;0;6;8;8;1;2;0;0;0;129;1;87;1;145;0;3;0;IN;510;382-4952
69;0;6;194;11;1;1;0;0;0;109;1;105;1;114;0;6;0;NV;415;387-2698
87;36;7;8;9;0;1;0;1;1;138;1;102;1;97;0;3;0;IL;408;417-1360
93;0;14;6;13;0;1;1;0;0;106;55.78;89;1;114;1;3;0;SD;510;408-4836
154;0;6;9;8;1;0;1;1;0;69;1;141;1;106;0;10;0;OK;415;374-8329
57;37;8;12;6;0;1;0;0;1;76;1;122;1;110;0;1;0;KS;415;363-8424
130;0;6;246;9;0;5;0;0;0;72;1;112;1;121;0;9;0;IA;510;408-8910
151;0;5;12;8;1;2;0;0;0;128;1;65;1;61;0;10;0;NJ;415;399-3840
162;0;9;279;10;0;2;1;0;0;87;36.99;71;1;65;0;4;0;NJ;408;367-8692
60;0;145;9;14;1;1;0;0;0;133;24.65;92;1;112;1;2;0;MT;415;387-4504
81;0;8;12;9;0;3;0;0;0;89;1;69;24.62;71;0;3;0;IA;510;328-2647
132;0;10;8;6;8;3;0;0;0;115;40.82;91;1;122;6;6;0;WA;415;369-7903
86;0;3;10;7;0;1;0;0;0;121;1;96;1;108;0;8;0;NE;408;399-6852
136;0;11;10;11;0;1;1;0;0;106;45.87;101;1;106;0;8;0;TX;408;335-4888
121;21;5;9;8;0;1;0;0;1;84;1;102;1;129;0;2;0;MS;415;344-2260
105;15;4;7;11;0;2;0;0;1;125;1;142;1;85;1;1;0;IA;510;349-4070
105;34;9;8;6;0;2;0;0;1;61;2;74;1;103;0;4;0;WI;415;394-6505
51;26;10;11;8;0;1;0;0;1;61;2;97;1;91;0;8;0;MT;415;419-3612
64;0;5;8;7;0;3;0;0;0;117;1;108;1;84;0;5;0;GA;408;356-1952
80;30;8;7;9;10;0;0;1;1;132;1;109;1;114;0;10;0;MT;510;416-7866
56;0;9;277;4;1;4;0;0;0;133;37.86;89;1;94;0;4;0;ND;415;398-1759
120;0;6;8;10;0;1;0;0;0;98;1;88;1;119;0;5;3;VT;415;338-9950
103;0;9;8;9;1;3;0;0;0;125;1;113;1;95;0;4;0;SD;510;412-7278
164;27;7;7;10;0;3;0;0;1;102;1;113;1;127;0;9;0;OH;510;347-1263
116;27;9;9;9;7;2;0;0;1;118;1;91;1;67;0;2;0;OH;415;386-5684
121;0;9;5;10;0;1;0;0;0;79;2;116;0;102;11;4;0;MT;408;334-4354
55;0;11;7;219;0;1;0;1;0;121;45.83;91;1;98;0;6;0;IL;415;398-5970
183;0;5;9;9;0;2;0;0;0;92;1;112;1;112;0;6;0;NV;415;330-3429
104;0;11;10;102;13;0;0;0;0;101;44.78;117;1;146;0;4;0;UT;408;418-4637
90;0;6;9;120;0;1;0;0;0;97;1;102;1;126;0;2;0;NH;408;393-7322
82;0;8;5;6;1;1;0;0;0;101;33.61;83;0;103;0;3;0;LA;415;353-5557
101;0;6;9;8;1;3;0;0;0;92;1;110;1;116;0;7;0;VT;415;411-5334
9;16;4;7;10;0;2;0;0;1;87;1;108;1;96;0;3;0;NY;415;398-8588
97;0;9;10;12;1;0;0;0;0;58;2;91;1;105;1;9;0;CT;415;374-7285
94;0;11;8;11;0;3;1;0;0;104;45.76;144;1;61;0;2;0;KS;408;379-7215
127;25;8;11;9;0;0;0;0;1;118;34.65;48;1;105;0;5;0;MI;510;357-7875
125;34;11;9;5;0;0;0;0;1;112;45.63;108;1;102;0;3;0;SD;510;393-9677
140;0;7;11;9;0;1;0;0;0;104;1;106;1;116;0;4;0;ME;415;345-9598
90;0;5;5;11;0;2;0;0;0;122;1;154;0;109;0;5;0;MD;415;353-3203
67;0;6;9;10;0;2;0;0;0;65;1;109;1;82;0;3;0;VA;415;330-7486
113;0;186;10;6;1;1;0;0;0;55;31.62;105;1;83;0;6;0;NJ;415;397-6425
121;26;7;11;9;1;0;0;0;1;91;28.97;90;1;122;0;5;0;TN;510;338-1815
93;0;7;10;6;0;4;0;0;0;95;27.97;87;1;91;0;3;0;DC;408;406-5023
121;0;7;7;4;1;1;0;0;0;121;28.66;94;1;59;0;4;0;DC;408;368-2458
53;0;11;10;176;0;0;1;0;0;119;2;105;1;112;0;2;0;OR;408;400-8375
75;0;8;7;7;1;1;0;0;0;91;1;75;1;113;0;5;0;RI;415;387-8201
132;0;8;13;10;0;2;0;0;0;121;30.79;109;26.72;81;0;9;0;AK;510;346-4360
162;0;7;5;6;0;3;0;0;0;131;1;122;0;88;0;6;0;WI;408;412-8811
140;0;7;10;10;0;1;0;0;0;114;1;103;1;121;0;4;0;IN;415;413-3990
91;0;6;12;8;0;2;0;0;0;116;1;98;1;121;0;5;0;MI;408;345-2448
73;28;8;6;8;0;2;0;0;1;107;33.69;123;1;139;0;1;0;ID;510;394-4512
95;0;10;11;208;0;4;1;1;0;134;38.91;71;1;120;0;2;0;NH;408;400-8538
145;0;10;6;12;1;0;0;0;0;137;2;100;0;123;1;3;0;MN;408;412-8769
100;0;5;7;4;0;1;0;0;0;108;1;81;1;81;0;4;0;AZ;415;390-1552
122;0;10;8;10;1;2;0;0;0;101;2;121;1;89;0;9;0;MN;415;389-2477
109;0;8;13;236;0;0;0;0;0;72;1;120;1;68;0;5;0;MO;415;389-4695
82;0;154;4;12;0;1;0;0;0;107;1;114;0;95;1;7;0;AL;408;406-8037
65;23;9;8;9;0;0;0;0;1;106;2;100;1;75;0;4;0;PA;415;382-9138
52;0;6;8;6;0;3;0;0;0;83;1;79;1;104;7;6;0;AK;510;414-7942
136;24;7;7;9;0;2;0;0;1;76;29.68;114;1;91;0;5;0;MS;415;348-7071
75;0;6;6;9;0;1;0;0;0;110;1;86;1;103;0;7;3;IA;415;404-2942
146;0;109;11;10;1;1;0;0;0;69;1;98;1;80;0;2;0;WY;408;348-3581
105;0;7;9;9;0;4;0;0;0;99;1;95;1;114;0;8;3;NE;408;327-6764
48;0;9;8;7;1;2;0;0;0;84;35.84;98;1;99;0;3;0;ND;415;405-2831
45;0;6;13;9;0;1;0;0;0;107;1;78;1;108;0;7;3;CT;415;416-4351
106;37;9;10;6;0;2;0;0;1;104;38;99;1;90;0;5;0;NC;415;419-3196
33;0;8;10;6;0;2;0;0;0;65;1;96;1;82;0;2;0;CT;510;411-6211
68;0;9;6;9;0;2;0;0;0;97;2;144;1;101;0;4;0;ND;408;391-8369
106;0;8;10;7;1;0;0;0;0;66;32.91;82;1;107;0;3;0;WA;408;416-4464
141;0;8;7;7;11;0;0;0;0;111;32.71;87;1;82;0;6;0;NV;415;347-1814
98;0;10;8;6;1;0;0;0;0;122;2;110;1;104;0;4;0;CO;408;386-7337
94;28;10;5;118;1;0;0;0;1;88;39.64;102;0;71;0;4;0;KS;510;375-8505
65;0;7;8;8;0;2;0;0;0;53;27;132;1;87;0;4;0;CO;510;407-5056
85;0;5;11;8;0;1;0;0;0;112;1;126;1;95;0;4;0;MO;415;367-8924
71;0;12;11;11;0;3;1;0;0;108;2;92;1;126;1;5;0;MA;510;419-5171
112;30;3;7;6;1;0;0;0;1;113;0;96;1;99;0;7;0;NY;408;396-7687
110;0;6;8;206;0;0;0;0;0;95;1;98;1;106;0;6;0;AK;415;394-4548
111;0;10;9;7;1;2;0;0;0;108;41.91;89;1;99;0;3;0;WI;415;382-6438
74;0;12;8;9;0;2;1;0;0;112;50.68;100;1;88;0;4;0;NH;408;413-2194
105;0;5;8;157;0;2;0;0;0;82;1;111;1;74;0;4;0;TN;510;366-2622
40;0;10;10;154;0;0;0;0;0;82;2;97;1;86;0;7;0;NY;408;416-7591
128;18;9;7;9;1;0;1;1;1;89;37.76;109;1;102;0;2;0;GA;408;355-2634
123;0;10;11;227;0;2;1;0;0;135;2;88;1;77;0;6;0;MN;408;422-5350
122;0;6;9;7;0;0;0;0;0;87;1;74;1;87;0;4;0;MI;510;329-2388
114;19;6;10;160;1;3;0;0;1;100;1;109;1;112;0;1;0;ID;408;381-5273
102;25;6;7;8;0;2;0;0;1;100;1;83;1;93;0;6;0;CT;415;421-6694
126;0;4;127;14;1;0;0;0;0;93;1;107;0;66;1;1;0;NC;415;342-1702
150;0;6;9;7;1;4;1;0;0;112;1;81;1;78;0;2;0;LA;415;381-4029
60;0;12;11;10;0;2;1;0;0;101;2;115;1;76;0;4;0;NJ;408;335-2967
123;0;11;7;7;1;3;0;0;0;85;2;103;1;91;0;5;0;TX;408;416-6594
138;0;8;7;10;1;0;1;1;0;129;1;86;15;108;0;1;0;CA;510;388-6026
29;0;8;5;6;1;1;0;0;0;71;1;74;0;87;0;4;0;MD;510;367-1024
111;0;9;7;8;0;4;0;0;0;96;37.77;111;1;120;0;7;0;WY;415;386-7118
37;0;7;183;9;0;0;1;1;0;119;1;86;1;100;0;1;0;TX;510;346-2020
111;0;10;10;10;0;0;1;0;0;109;2;106;1;78;0;4;0;CA;408;329-9067
81;0;6;9;10;1;1;0;0;0;84;1;91;1;82;0;3;0;UT;510;329-6144
46;0;4;12;6;1;1;0;0;0;108;1;77;1;111;0;2;0;WA;510;332-1502
69;27;11;10;11;1;0;0;0;1;78;2;89;1;102;1;3;0;MS;510;342-8320
125;0;4;7;8;0;1;0;0;0;95;1;113;1;69;0;3;0;OH;408;411-5748
43;0;27;7;12;0;3;0;0;0;117;0;97;1;96;1;3;0;KS;415;381-9367
127;27;6;9;11;0;1;0;0;1;59;1;111;1;73;1;10;0;RI;415;400-1280
94;0;245;8;11;0;1;0;0;0;112;41.65;91;1;105;1;6;0;IN;510;360-5794
46;0;8;9;9;0;3;0;0;0;85;1;74;1;112;0;5;0;VT;408;373-3538
73;26;5;4;9;0;2;0;0;1;98;1;97;0;96;0;6;0;MT;408;394-9942
146;23;6;10;12;0;2;0;0;1;96;1;124;1;135;1;4;2;CT;408;380-3329
93;0;10;10;7;0;1;0;0;0;70;40.77;99;1;112;0;10;0;NM;415;334-7618
52;31;6;193;11;11;1;0;0;1;77;1;97;1;88;0;4;0;OH;408;327-9289
202;0;5;7;8;6;3;0;0;0;137;1;70;1;113;0;3;0;GA;510;351-2589
129;31;193;9;8;0;2;0;0;1;99;32.81;87;1;91;0;8;0;MN;510;368-6892
94;0;9;9;11;13;1;0;0;0;49;1;115;1;74;0;1;0;CT;415;337-9303
100;0;7;9;6;0;0;0;0;0;138;1;92;1;120;0;2;0;AL;415;377-5258
43;0;8;12;8;0;1;0;0;0;108;33.98;80;1;103;0;7;0;WV;415;348-5767
130;0;9;9;7;0;0;0;0;0;105;2;108;1;93;0;3;0;NH;415;373-3549
124;0;7;235;10;0;3;0;0;0;102;1;120;1;119;0;1;0;WY;415;422-8344
92;0;11;207;12;12;3;1;1;0;120;42.89;112;1;95;1;5;0;VA;510;411-2958
48;0;8;6;10;1;4;0;0;0;64;33.61;126;1;81;11;5;0;VT;415;384-2908
98;29;5;9;10;0;2;0;0;1;105;1;101;1;108;0;3;0;OH;510;347-6393
100;0;4;9;6;1;1;1;0;0;86;1;133;1;106;0;3;0;MT;415;385-7148
79;0;7;5;8;0;3;0;0;0;109;26.67;87;0;103;0;5;0;MA;415;419-2767
164;0;5;170;7;1;1;0;0;0;78;1;85;1;78;0;2;0;VA;415;375-1746
105;0;8;8;12;0;1;0;0;0;108;32.93;124;1;72;1;5;0;NM;415;362-7870
89;0;9;7;6;0;0;0;1;0;134;1;105;1;86;0;4;0;AR;408;410-3725
126;0;10;11;7;1;3;1;0;0;96;2;92;1;108;0;4;0;NE;415;387-1535
96;0;144;9;9;10;1;0;0;0;102;1;73;1;91;0;7;0;WY;408;329-2045
120;33;12;7;6;0;0;0;0;1;83;50.92;84;1;88;0;5;0;IA;415;341-6743
212;0;226;13;8;1;2;1;0;0;127;2;83;25.89;132;0;4;0;SC;415;336-8343
72;0;6;6;11;0;2;0;0;0;106;1;94;1;110;1;6;0;NC;415;368-5758
155;26;9;6;6;0;1;0;1;1;121;35.99;123;1;89;0;3;3;HI;415;346-8362
89;0;4;7;6;0;2;0;0;0;80;1;81;1;120;0;4;0;UT;415;345-9690
126;0;8;10;12;1;2;0;1;0;126;1;112;1;104;1;8;0;WY;408;339-9798
172;0;270;11;7;12;2;1;0;0;102;2;111;1;104;0;5;0;AL;408;359-5731
75;0;9;192;9;0;3;0;0;0;116;2;79;1;98;0;11;0;VA;415;373-2091
143;0;8;5;10;0;2;0;0;0;99;1;133;0;99;0;2;0;WI;510;367-3439
166;0;2;11;10;1;0;1;1;0;89;0;95;1;97;0;3;0;FL;510;367-1681
132;0;8;8;12;13;1;0;0;0;105;1;116;1;105;1;2;0;KS;415;420-9973
94;0;4;14;7;0;1;1;1;0;94;1;106;28.89;76;0;1;0;NV;408;351-4025
99;0;8;6;196;1;0;0;0;0;83;1;111;1;57;0;5;0;NY;415;393-5897
136;35;9;12;9;0;1;0;0;1;86;34.94;119;1;104;0;4;0;VA;415;384-7216
119;0;10;11;211;0;1;0;0;0;82;2;97;1;118;0;10;2;KS;415;384-4595
115;0;10;11;5;0;3;1;1;0;69;42.72;96;1;112;0;1;0;NC;510;329-9667
160;0;7;10;7;13;2;0;0;0;103;1;121;1;92;0;3;0;MO;415;347-5063
166;0;8;251;6;0;2;0;0;0;89;33.64;113;1;85;0;2;0;ND;510;345-8433
120;0;6;9;10;0;1;0;0;0;94;1;106;1;109;0;8;0;CA;510;339-7602
173;0;8;7;5;0;1;0;0;0;114;1;138;1;99;0;3;0;WV;415;332-1109
156;0;7;8;10;0;0;0;0;0;65;29.67;116;1;86;0;2;0;IL;415;343-3296
70;0;7;9;11;0;0;0;0;0;125;1;104;1;72;0;4;0;NY;415;366-2536
41;0;8;9;9;0;1;0;0;0;89;30.96;104;1;124;0;1;0;NV;510;355-2293
132;0;9;7;9;0;0;0;0;0;85;37.81;76;1;97;0;4;0;AL;408;350-9318
47;0;2;7;6;1;0;1;1;0;120;0;123;1;96;0;7;0;KS;510;418-5300
160;0;5;4;6;0;1;0;0;0;97;1;97;0;92;0;5;0;ND;510;395-2626
180;0;6;8;7;0;3;0;0;0;121;1;111;1;82;0;5;0;OK;415;402-7372
93;0;7;9;10;0;2;0;0;0;68;1;86;1;104;0;4;0;UT;415;337-9710
109;0;8;6;12;1;2;0;0;0;58;32.91;115;1;105;1;1;0;OH;415;363-4967
80;0;4;11;6;0;0;0;0;0;121;1;110;1;74;0;5;0;WY;510;400-5389
54;24;4;8;4;0;2;0;0;1;88;1;98;1;119;0;3;0;NM;415;416-9162
121;0;7;5;11;0;2;0;0;0;128;28.71;99;0;105;1;7;0;AL;415;414-6541
157;29;9;206;8;15;1;0;0;1;102;2;109;1;117;0;5;0;DC;510;392-6647
170;37;7;10;243;13;0;0;0;1;130;1;103;1;93;0;4;0;ID;510;343-2465
138;0;6;12;176;14;3;0;0;0;101;24.91;142;1;98;0;6;0;AR;510;338-9171
92;31;7;11;10;0;1;0;0;1;116;1;91;1;90;0;5;0;ID;415;405-4606
126;0;8;6;8;13;1;0;0;0;143;1;72;1;87;0;3;0;TX;415;386-9711
41;0;10;14;9;0;3;1;0;0;74;2;88;1;119;0;2;0;NM;415;327-8495
167;0;7;7;9;1;4;1;0;0;124;28.76;108;1;64;0;4;0;WA;415;416-5660
91;0;5;319;10;0;2;0;0;0;107;1;125;1;78;0;4;0;UT;510;370-3032
127;0;96;177;7;0;3;0;0;0;117;1;68;1;127;0;4;0;RI;510;331-8462
88;27;4;252;189;0;1;0;0;1;106;1;92;1;104;0;1;0;NC;408;414-4037
113;0;4;7;6;0;1;0;0;0;130;1;100;1;74;0;9;0;RI;415;415-2865
78;0;6;11;7;0;2;0;0;0;81;25.99;82;1;112;0;6;0;NY;510;362-2353
123;0;11;9;8;0;2;0;0;0;92;43.84;71;1;104;0;2;0;TX;408;329-5114
136;29;4;10;10;9;2;0;1;1;98;1;85;1;104;0;3;0;DE;408;351-1389
68;34;160;8;9;0;1;0;0;1;72;1;119;1;101;0;10;0;MS;415;375-3668
132;10;8;12;6;0;0;0;0;1;54;1;68;24.85;116;0;4;0;OH;415;375-5414
133;0;9;9;192;0;2;0;0;0;67;36.75;133;1;95;0;1;0;LA;415;360-7079
127;0;11;8;4;0;0;0;0;0;105;2;107;1;131;0;5;0;FL;415;344-9302
110;0;10;7;10;0;2;0;0;0;105;41;85;1;59;0;4;0;WA;415;418-1775
121;0;7;5;9;0;1;0;0;0;142;1;88;0;51;0;6;0;WV;510;401-2468
116;0;4;8;8;14;2;0;0;0;128;1;137;1;94;0;3;0;NY;510;346-4984
112;16;8;8;6;0;1;0;1;1;72;1;91;1;92;0;3;0;NE;415;351-2928
97;0;145;12;10;11;4;1;1;0;103;24.65;93;1;120;0;2;0;PA;510;365-7774
43;0;7;5;7;0;2;0;0;0;99;1;149;0;126;0;3;0;MS;510;358-3691
110;0;6;138;10;0;3;0;0;0;106;25.81;126;1;112;0;8;0;IN;415;364-9059
67;0;7;236;6;0;1;0;0;0;120;29.95;138;1;104;0;4;0;VA;408;356-7208
166;0;6;121;198;0;0;0;0;0;95;25.86;105;0;126;0;5;0;MN;408;333-5551
